brsr_id,gri_code,esrs_datapoint_id,esrs_name,esrs_data_type,interop_mapping_type,review_reason,esrs_datapoint_count,expansion_class,brsr_match_type,brsr_mapping_semantics,interop_support,precision_class,precision_reason
B6,3-3,MDR-A_14,Disclosure of timeframe in which the undertakings aims to adopt actions,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,MDR-A_15,Sustainability matter(s) for which actions have not been adopted,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,MDR-T_14,Disclosure of timeframe for setting of measurable outcome-oriented targets,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,MDR-T_16,"Effectiveness of policies and actions is tracked in relation to material sustainability-related impact, risk and opportunity",semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,MDR-T_17,"Description of processes through which effectiveness of policies and actions is tracked in relation to material sustainability-related impact, risk and opportunity",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,MDR-T_18,Description of defined level of ambition to be achieved and of any qualitative or quantitative indicators used to evaluate progress,narrative/numerical,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,MDR-T_20,Sustainability matter(s) for which targets have not been adopted,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,MDR-T_21,Disclosure of reason for not having adopted targets,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E1-2_01,Sustainability matters addressed by policy for climate change,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E1.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E1.MDR-A_01-12,Actions and Resources related to climate change mitigation and adaptation [see ESRS 2 MDR-A],MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E1.MDR-A_13-14,Disclosure to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E1.MDR-T_01-13,Tracking effectiveness of policies and actions through targets [see ESRS 2 MDR-T ],MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E1-4_01,"Disclosure of whether and how GHG emissions reduction targets and (or) any other targets have been set to manage material climate-related impacts, risks and opportunities",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E1-4_22,GHG emission reduction target is science based and compatible with limiting global warming to one and half degrees Celsius,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E1.MDR-T_14-19,Disclosure to be reported if the undertaking has not set any measurable outcome-oriented targets,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E2.IRO-1_03,Disclosure of results of materiality assessment (pollution),narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E2.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E2.MDR-A_01-12,Actions and resources in relation to pollution [see ESRS 2 MDR-A],MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E2-2_01,Layer in mitigation hierarchy to which action can be allocated to (pollution),semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E2.MDR-A_13-14,Disclosures to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E2.MDR-T_01-13,Tracking effectiveness of policies and actions through targets [see ESRS 2 MDR-T ],MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E2-3_09,Pollution-related target is mandatory (required by legislation)/voluntary,semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E2.MDR-T_14-19,Disclosures to be reported if the undertaking has not adopted targets,mdr_no_t,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E3.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E3.MDR-A_01-12,Actions and resources in relation to water and marine resources [see ESRS 2 MDR-A],MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E3-2_01,Layer in mitigation hierarchy to which action and resources can be allocated to (water and marine resources),semi-narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E3.MDR-A_13-14,Disclosures to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E3.MDR-T_01-13,Tracking effectiveness of policies and actions through targets [see ESRS 2 MDR-T ],MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E3.MDR-T_14-19,Disclosures to be reported if the undertaking has not adopted targets,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4-1_09,Include information about  its own operations and  explain how it is responding to material impacts in its related value chain,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4-1_11,Disclosure of contribution to impact drivers and possible mitigation actions following mitigation hierarchy and main path-dependencies and locked-in assets and resources that are associated with biodiversity and ecosystems change,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4-2_01,Disclosure on whether and how biodiversity and ecosystems-related policies relate to matters reported in E4 AR4,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4-2_02,Explanation of whether and  how biodiversity and ecosystems-related policy relates to material biodiversity and ecosystems-related impacts,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4.MDR-P_07-08,Disclosures to be reported in case the undertaking has not adopted policies,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4.MDR-A_01-12,Actions and resources in relation to biodiversity and ecosystems [see ESRS 2 - MDR-A],MDR-A,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4-3_01,Disclosure on how the mitigation hierarchy has been applied with regard to biodiversity and ecosystem actions,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4-3_10,"Disclosure of key stakeholders involved and how they are involved, key stakeholders negatively or positively impacted by action and how they are impacted",narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4.MDR-A_13-14,Disclosures to be reported if the undertaking has not adopted actions,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4.MDR-T_01-13,Tracking effectiveness of policies and actions through targets [see ESRS 2 MDR-T ],MDR-T,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4.MDR-T_14-19,Disclosures to be reported if the undertaking has not adopted targets,,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
B6,3-3,E4-5_14,Disclosure of how pathways of introduction and spread of invasive alien species and risks posed by invasive alien species are managed,narrative,direct,one BRSR-GRI requirement expands to >15 ESRS datapoints,186,very_high_expansion,direct,direct,direct,low_precision,gri_3-3_broad_management_disclosure
